Time,Facebook,Google,YouTube
2022-03-13 20:00:00,166855680055.68,18673812038.44,1124809905122.87
2022-03-13 20:15:00,182723460702.09,20041390309.52,1181787386631.15
2022-03-13 20:30:00,185745499492.05,20415092290.82,1154570055017.26
2022-03-13 20:45:00,188099637301.97,20791305477.44,1131987372126.96
2022-03-13 21:00:00,155211812760.66,18307257227.80,921867122331.04
2022-03-13 21:15:00,185704633928.78,20337145508.45,1061149893299.33
2022-03-13 21:30:00,179929889269.91,20302261636.12,1037993184966.20
2022-03-13 21:45:00,176395071521.69,19960963579.35,1017785026111.20
2022-03-13 22:00:00,135796922303.75,16702655691.14,828333038968.72
2022-03-13 22:15:00,155589602986.76,18585650873.79,939595446436.60
2022-03-13 22:30:00,147427929759.75,18620331201.38,908123591133.51
2022-03-13 22:45:00,137926496435.32,17342244778.60,882014855165.30
2022-03-13 23:00:00,119999893656.00,16035605115.60,801679992147.51
2022-03-13 23:15:00,117688128389.01,16662032183.91,808962916564.05
2022-03-13 23:30:00,105531677947.90,15341147607.31,756717589321.39
2022-03-13 23:45:00,94856994566.31,14605691275.05,702740090469.00
2022-03-14 00:00:00,87173920671.74,13954781478.24,639771737066.89
2022-03-14 00:15:00,78398086164.09,12659252578.36,601235619698.65
2022-03-14 00:30:00,68410852570.53,12837704923.12,553125697131.68
2022-03-14 00:45:00,60462068093.05,12557016082.14,506726008484.14
2022-03-14 01:00:00,53612012137.01,11315813797.24,467330088323.86
2022-03-14 01:15:00,48121594673.24,10816710349.47,434523723842.33
2022-03-14 01:30:00,44095551455.06,10004540131.76,407530607173.21
2022-03-14 01:45:00,39593056265.69,9765663285.50,380924718171.52
2022-03-14 02:00:00,35786791329.63,10563197871.57,352271592675.72
2022-03-14 02:15:00,32706831128.61,11469451929.91,326383618207.12
2022-03-14 02:30:00,29868112375.37,11331498028.09,303366985895.85
2022-03-14 02:45:00,27610801352.47,9974913310.97,281727611539.96
2022-03-14 03:00:00,26076496659.62,10396604973.24,262106501056.20
2022-03-14 03:15:00,24555024635.64,9977840276.90,245935589294.69
2022-03-14 03:30:00,23536048823.76,8718154271.67,229542297009.55
2022-03-14 03:45:00,22966056044.96,9175413621.16,217756734486.74
2022-03-14 04:00:00,22688282901.74,9079696525.44,207317130854.34
2022-03-14 04:15:00,22819822845.30,9029758664.69,199002456750.95
2022-03-14 04:30:00,23722243576.22,8890470657.25,193181284001.99
2022-03-14 04:45:00,25338269028.36,8874770661.19,187180892637.52
2022-03-14 05:00:00,28651202868.62,8271841554.50,187766009864.45
2022-03-14 05:15:00,31393866796.56,8553575007.17,192074079991.45
2022-03-14 05:30:00,36337002260.27,8469304817.15,200206458881.21
2022-03-14 05:45:00,40984557835.08,7940607734.30,212228200279.44
2022-03-14 06:00:00,49132179256.80,8418844856.09,230327800740.60
2022-03-14 06:15:00,55554906238.98,8867393506.89,257884850474.97
2022-03-14 06:30:00,64249891051.66,9050154972.89,299067598269.56
2022-03-14 06:45:00,69391019273.78,9858968962.68,350433801272.33
2022-03-14 07:00:00,74899051020.02,10282753147.18,394130709491.72
2022-03-14 07:15:00,77120257778.24,9746938424.20,438410680200.52
2022-03-14 07:30:00,79933553783.54,10424318629.74,476512545069.41
2022-03-14 07:45:00,81021134612.43,10776348972.20,517720179517.55
2022-03-14 08:00:00,84779685818.92,11611778282.91,561166528025.90
2022-03-14 08:15:00,85781898596.61,12284365427.33,601951381959.08
2022-03-14 08:30:00,87627361323.40,13117806036.25,644253597658.97
2022-03-14 08:45:00,89316754173.88,13910845073.55,688587745566.28
2022-03-14 09:00:00,91333905669.16,15010434787.81,727631859748.87
2022-03-14 09:15:00,92262034014.67,14891783413.22,764131734956.73
2022-03-14 09:30:00,93206906298.83,15872345944.09,791566287388.08
2022-03-14 09:45:00,94670863246.76,15129706503.11,817517676960.66
2022-03-14 10:00:00,96035018961.89,16067144135.18,831857835116.26
2022-03-14 10:15:00,96468636850.06,15538004054.36,852618516501.54
2022-03-14 10:30:00,97777801784.48,15682551593.86,868192751980.35
2022-03-14 10:45:00,98674532203.01,15975363357.04,884235731286.71
2022-03-14 11:00:00,99563577215.35,15777955639.00,893357978710.12
2022-03-14 11:15:00,99286851841.19,16720213767.65,896702693135.87
2022-03-14 11:30:00,100597383535.91,15778190354.98,904189624683.10
2022-03-14 11:45:00,102344357712.44,14640152638.36,911205843796.52
2022-03-14 12:00:00,103885664424.29,15338438876.82,916866446657.70
2022-03-14 12:15:00,105053421835.08,15371670689.40,926661749272.59
2022-03-14 12:30:00,108063332789.23,14586692711.63,929364009735.59
2022-03-14 12:45:00,108466921138.99,15126492695.09,927015068706.97
2022-03-14 13:00:00,106649289827.90,16122908353.59,920343903471.93
2022-03-14 13:15:00,105601252918.62,15549293715.58,928992337811.11
2022-03-14 13:30:00,105098718899.91,14614691097.22,927400223693.56
2022-03-14 13:45:00,105725173533.71,16048331182.55,925212155473.21
2022-03-14 14:00:00,107375598712.07,15635177664.25,924885668258.08
2022-03-14 14:15:00,108012312395.20,16676772438.70,927574769777.86
2022-03-14 14:30:00,107961792057.64,16234963002.36,926388469005.38
2022-03-14 14:45:00,108623236403.13,16204459734.01,925319103142.34
2022-03-14 15:00:00,109721435599.50,16360316486.74,925255526697.64
2022-03-14 15:15:00,110306238275.26,17043367187.27,931279494800.67
2022-03-14 15:30:00,111195713898.35,17621835290.31,930683875664.90
2022-03-14 15:45:00,111527509878.69,17131191548.49,937572250478.66
2022-03-14 16:00:00,110185090316.81,17240389002.44,925417057056.16
2022-03-14 16:15:00,109935207942.91,16704993704.63,929004432752.94
2022-03-14 16:30:00,109976261567.99,15885617846.14,925163048079.53
2022-03-14 16:45:00,109699167773.51,16826853362.32,919483199082.59
2022-03-14 17:00:00,108476494278.61,16329274108.83,905034169920.60
2022-03-14 17:15:00,108998733479.23,15995639057.86,904062442392.32
2022-03-14 17:30:00,110210639702.95,15911622072.70,905085240279.66
2022-03-14 17:45:00,111787662894.46,16189215891.86,910273472580.81
2022-03-14 18:00:00,115643316947.00,16582014797.63,928048257060.76
2022-03-14 18:15:00,119785217930.57,16573564394.89,951758397836.60
2022-03-14 18:30:00,126565675300.18,17207737825.17,984102634330.99
2022-03-14 18:45:00,133141637905.68,18392169759.90,1029946213411.85
2022-03-14 19:00:00,140421161450.44,18396437283.20,1059324292812.43
2022-03-14 19:15:00,148354547359.98,19938184472.59,1096794903717.04
2022-03-14 19:30:00,155549305706.73,19705270507.13,1120344667677.99
2022-03-14 19:45:00,162575542338.28,20460422385.47,1136515943456.28
2022-03-14 20:00:00,152830275211.44,19163203148.33,1061959111800.16
2022-03-14 20:15:00,177651620785.21,20674818347.88,1191145646106.84
2022-03-14 20:30:00,177910029206.80,21241885398.86,1162861999658.88
2022-03-14 20:45:00,177137194857.99,20763515049.73,1132912675944.24
2022-03-14 21:00:00,147167013208.85,18040658871.96,930844498426.88
2022-03-14 21:15:00,177110155309.90,20933870458.76,1076564068826.96
2022-03-14 21:30:00,172900666980.36,21872267884.31,1051262765842.68
2022-03-14 21:45:00,168110527270.68,20540556126.33,1024728627698.48
2022-03-14 22:00:00,126110474595.97,16789330536.57,781995151727.28
2022-03-14 22:15:00,150872034737.47,20006910161.11,945036060979.22
2022-03-14 22:30:00,141777623160.81,18780171818.90,911658629886.57
2022-03-14 22:45:00,134059139885.08,18272140893.79,878485272712.38
2022-03-14 23:00:00,118460809848.76,16479023157.89,808034779469.42
2022-03-14 23:15:00,109247018668.01,17003577562.42,792337058336.50
2022-03-14 23:30:00,98161739828.20,16633275335.19,742318548455.32
2022-03-14 23:45:00,88369244292.38,15376948440.19,688539138156.58
2022-03-15 00:00:00,80216582859.38,15042946528.48,628843696365.28
2022-03-15 00:15:00,70747704694.42,14471435884.94,578828248744.54
2022-03-15 00:30:00,64376487480.24,13362256046.54,532813019710.71
2022-03-15 00:45:00,57782571927.31,12748979218.16,488764382312.67
2022-03-15 01:00:00,51506753332.77,12396341160.37,448663248764.40
2022-03-15 01:15:00,46014522324.63,11408467178.29,418592588376.29
2022-03-15 01:30:00,41504299904.59,10908569571.24,387930583769.68
2022-03-15 01:45:00,37906752268.35,10695046588.88,360200664927.65
2022-03-15 02:00:00,34887312117.63,12211957821.80,334617402860.03
2022-03-15 02:15:00,32096599752.48,11770310362.17,309694302055.86
2022-03-15 02:30:00,29423983350.03,11523270797.42,289163974123.86
2022-03-15 02:45:00,26966812884.86,11770303208.57,269158583853.15
2022-03-15 03:00:00,25619008761.48,10507766735.72,250450815324.52
2022-03-15 03:15:00,24266865783.44,10251209118.45,232767920506.12
2022-03-15 03:30:00,23038128886.44,10755917761.48,217314744632.46
2022-03-15 03:45:00,22817076990.33,10295827152.53,206153383600.60
2022-03-15 04:00:00,22504366897.08,10190481698.94,195663668648.81
2022-03-15 04:15:00,22446946723.49,9447526601.36,186894745473.05
2022-03-15 04:30:00,23380670957.97,10013048938.53,180770035473.64
2022-03-15 04:45:00,25426743867.37,10680222848.20,179205224473.95
2022-03-15 05:00:00,28762950495.88,9367880088.10,183556970992.77
2022-03-15 05:15:00,31385239049.71,8815406327.41,188473011482.62
2022-03-15 05:30:00,35763308211.65,9201312506.54,196838916455.76
2022-03-15 05:45:00,40517892650.56,9001700661.32,209998040555.36
2022-03-15 06:00:00,48457618804.27,10085997369.81,225894783542.57
2022-03-15 06:15:00,54466840818.44,10698127229.58,254622440708.88
2022-03-15 06:30:00,62441025229.58,10947917567.56,294798165089.12
2022-03-15 06:45:00,68043707378.81,11315180648.01,343069194100.88
2022-03-15 07:00:00,73776925001.20,12120071455.02,390163084024.06
2022-03-15 07:15:00,74917836727.67,11846360938.90,434066195983.93
2022-03-15 07:30:00,77502745160.13,11520816474.01,473345484928.44
2022-03-15 07:45:00,78902875845.68,11757901359.37,512681276705.39
2022-03-15 08:00:00,81619827850.67,12528204761.41,552720841897.18
2022-03-15 08:15:00,83238807947.24,13661346542.05,594373509529.97
2022-03-15 08:30:00,85600285902.52,15339051614.15,633271747967.50
2022-03-15 08:45:00,86781540968.83,14755815929.60,677063889860.04
2022-03-15 09:00:00,89064236342.30,14822679033.26,711131131234.52
2022-03-15 09:15:00,89652888424.79,15011277975.07,745063571798.88
2022-03-15 09:30:00,91693461238.43,14582807528.60,772212774627.35
2022-03-15 09:45:00,92668475367.26,15589010312.39,800747763263.02
2022-03-15 10:00:00,94356589852.51,16386414936.95,814535317383.52
2022-03-15 10:15:00,94832013549.05,16340251662.45,831424442415.82
2022-03-15 10:30:00,97088482406.04,17259182165.36,848803382271.53
2022-03-15 10:45:00,98390715574.42,16214363083.92,863691329161.04
2022-03-15 11:00:00,99969389391.16,16682028601.88,869034293413.85
2022-03-15 11:15:00,100538646711.72,17500630079.12,872226647009.37
2022-03-15 11:30:00,102064806770.69,17460419741.97,877499251979.51
2022-03-15 11:45:00,103206421867.98,17030220700.69,882996251714.70
2022-03-15 12:00:00,104263770380.24,16188287172.83,887553243643.32
2022-03-15 12:15:00,106235895536.70,15872777573.10,896001200444.57
2022-03-15 12:30:00,108456857460.42,16427067827.32,900799630696.41
2022-03-15 12:45:00,109289679601.41,16347777904.49,901594365876.76
2022-03-15 13:00:00,106999010277.15,16915723743.35,894889908063.95
2022-03-15 13:15:00,105042459343.00,17914646295.80,894964030890.18
2022-03-15 13:30:00,106117584208.49,18720219348.74,899378970409.71
2022-03-15 13:45:00,106821004424.90,18850346070.99,902200175337.02
2022-03-15 14:00:00,108046370617.78,18967854390.20,900558819870.66
2022-03-15 14:15:00,107577153565.50,18594218733.15,903274435862.91
2022-03-15 14:30:00,106694018153.89,18829536530.12,902561171087.72
2022-03-15 14:45:00,106459816092.56,19207940737.04,906475056154.94
2022-03-15 15:00:00,106327758801.50,18105005162.67,908446651674.72
2022-03-15 15:15:00,108268142692.10,17671945220.92,900016587144.29
2022-03-15 15:30:00,109631563700.39,17496075196.95,908963600579.77
2022-03-15 15:45:00,110453262151.78,18291776095.26,916259096035.67
2022-03-15 16:00:00,110709239581.48,17764018753.93,917917759990.30
2022-03-15 16:15:00,110566690061.21,17986862581.65,922074892156.53
2022-03-15 16:30:00,110257000427.53,17383396224.92,916733028302.95
2022-03-15 16:45:00,110042017111.17,17902880384.34,911371772506.81
2022-03-15 17:00:00,108872589199.04,17736760630.80,896393933357.55
2022-03-15 17:15:00,109083983805.09,17137656459.64,897046417691.89
2022-03-15 17:30:00,109875316394.45,18605793257.55,896312177307.74
2022-03-15 17:45:00,111927844545.05,17921551918.43,900042958827.08
2022-03-15 18:00:00,114349569884.92,17932636013.79,913291373515.33
2022-03-15 18:15:00,118260906051.40,17490571649.96,934760000795.46
2022-03-15 18:30:00,124776160792.91,18763731607.63,967927990371.83
2022-03-15 18:45:00,131959625835.64,18579607266.86,1006169664947.84
2022-03-15 19:00:00,139151249097.93,19161006041.26,1035682372201.39
2022-03-15 19:15:00,148455908857.25,19316492303.05,1074382839865.57
2022-03-15 19:30:00,156686140741.91,19567499734.25,1104578708601.89
2022-03-15 19:45:00,164172672767.04,19135090386.20,1123403078244.17
2022-03-15 20:00:00,169658871312.36,18758951349.86,1123870802364.12
2022-03-15 20:15:00,181525079199.08,20078128937.12,1172563053429.76
2022-03-15 20:30:00,183336173456.65,20614709897.38,1152644055158.78
2022-03-15 20:45:00,182154017025.63,20176337881.65,1123679252453.46
2022-03-15 21:00:00,149946625092.77,18076268303.53,912670517213.11
2022-03-15 21:15:00,179552200006.92,20100345232.36,1064242617764.41
2022-03-15 21:30:00,177553181205.60,21256875335.20,1037761265798.38
2022-03-15 21:45:00,172389709949.29,20902503364.45,1005819445970.93
2022-03-15 22:00:00,133144583512.45,16710014581.66,784119330521.71
2022-03-15 22:15:00,155377109431.07,20583065287.61,924349620464.77
2022-03-15 22:30:00,146638087081.63,20126047582.10,892847243571.28
2022-03-15 22:45:00,138559926717.56,18726472712.60,872146398352.45
2022-03-15 23:00:00,118815994270.96,16795143248.14,777460055196.64
2022-03-15 23:15:00,114395978023.15,17214352470.12,795456494340.08
2022-03-15 23:30:00,103100427197.11,16310499621.78,749152749993.81
2022-03-15 23:45:00,91915978736.24,15054068290.10,694572141411.58
2022-03-16 00:00:00,84784038862.00,14887021155.50,633420152831.00
2022-03-16 00:15:00,74070267990.34,14538463621.58,586032429883.56
2022-03-16 00:30:00,62739766135.65,13453971274.71,543374727336.23
2022-03-16 00:45:00,54213601256.20,13599223184.25,502481132812.36
2022-03-16 01:00:00,50040654539.58,12929903024.26,457695792027.38
2022-03-16 01:15:00,46268325632.13,11663516250.03,406911094836.75
2022-03-16 01:30:00,42447710186.36,11609253737.73,378508732957.00
2022-03-16 01:45:00,38661262237.59,10427826081.64,349936111770.75
2022-03-16 02:00:00,35438257092.50,11964250228.17,327088787768.47
2022-03-16 02:15:00,32657351866.89,11168125367.21,304310456045.15
2022-03-16 02:30:00,30138830437.56,10703647424.49,284727886290.07
2022-03-16 02:45:00,28107250805.22,11599876653.48,263792607715.18
2022-03-16 03:00:00,26055352323.23,11132987154.28,237548735135.09
2022-03-16 03:15:00,24152598598.41,10534995817.03,219706744921.56
2022-03-16 03:30:00,23217837711.00,9867504003.76,205795523085.42
2022-03-16 03:45:00,24698930181.88,10032255122.92,199851286086.89
2022-03-16 04:00:00,23367307914.87,9700546554.94,189522188716.19
2022-03-16 04:15:00,22475609767.78,9203668799.92,177365879734.56
2022-03-16 04:30:00,23350406019.12,9298415896.77,171645064951.35
2022-03-16 04:45:00,26187094234.44,9220919784.75,171455209285.42
2022-03-16 05:00:00,29961665715.56,8162766923.97,181320846840.73
2022-03-16 05:15:00,31911052051.14,7985155129.77,186059313435.29
2022-03-16 05:30:00,36222471653.34,8000891375.50,195478106037.71
2022-03-16 05:45:00,40717368821.81,7949410952.97,206575490627.32
2022-03-16 06:00:00,48111702851.92,8543171129.25,221878911188.85
2022-03-16 06:15:00,54598660561.66,8377471021.18,248590930149.73
2022-03-16 06:30:00,62745955349.47,8955015012.52,289141562666.86
2022-03-16 06:45:00,67955602083.53,9131483908.21,329474313996.61
2022-03-16 07:00:00,73631628572.36,9961773864.34,375597590884.38
2022-03-16 07:15:00,75635393716.86,9853629718.76,425514311199.95
2022-03-16 07:30:00,78130368673.40,10263430492.49,462174013134.45
2022-03-16 07:45:00,79360930173.16,10897981975.08,497251061195.64
2022-03-16 08:00:00,81881517142.39,12253826808.15,533565550200.72
2022-03-16 08:15:00,83037403105.95,12675180294.19,572067685690.20
2022-03-16 08:30:00,87128270232.56,12600049069.81,611301760732.86
2022-03-16 08:45:00,88822724037.85,13173373271.61,656477506065.60
2022-03-16 09:00:00,91894303203.21,14659178297.13,691085744082.37
2022-03-16 09:15:00,92504377347.10,13930252928.65,727418138089.43
2022-03-16 09:30:00,94948941022.08,14114605466.83,751605080403.40
2022-03-16 09:45:00,96146193807.87,14240607943.51,775570493103.80
2022-03-16 10:00:00,97616413461.96,15974907126.45,789218202702.36
2022-03-16 10:15:00,98160007457.68,15676514757.52,802884802336.67
2022-03-16 10:30:00,100277312979.57,16332291450.36,820466189322.84
2022-03-16 10:45:00,101147236260.57,15388056201.99,834329459320.12
2022-03-16 11:00:00,103132659589.37,16468679246.10,842434138092.65
2022-03-16 11:15:00,103783283099.35,15807171523.05,848858213656.58
2022-03-16 11:30:00,105129987241.40,16107044363.60,854990328659.09
2022-03-16 11:45:00,105816551670.70,15701841854.84,862000276625.28
2022-03-16 12:00:00,107492296951.76,14739004653.07,866450379534.97
2022-03-16 12:15:00,72558309108.87,9684075849.79,581695059380.11
